,Employee ID,Burn Rate
0,fffe31003300390039003000,0.6172928989141535
1,fffe31003300310037003800,0.3386211043363437
2,fffe33003400380035003900,0.42390066005486654
3,fffe3100370039003200,0.41184995663282914
4,fffe32003600390036003700,0.5201004067770996
5,fffe3600390032003200,0.5275042642717584
6,fffe3600370032003200,0.32750903044352475
7,fffe32003900390030003000,0.6810836871729677
8,fffe3100370031003000,0.601465977125855
9,fffe31003500320037003600,0.46084344121985904
10,fffe3400370031003100,0.42593239198139893
11,fffe32003800300035003300,0.3620997788657722
12,fffe31003700380037003700,0.3939900379753689
13,fffe33003400300038003900,0.5972345739173512
14,fffe33003100300039003600,0.6133752580019585
15,fffe33003400380038003300,0.5589932887700173
16,fffe33003400310032003500,0.5936573073500779
17,fffe33003400360032003000,0.774033493606326
18,fffe32003800360033003400,0.2580151465481542
19,fffe3600350031003700,0.4222356886100234
20,fffe3200310033003500,0.37143093481858375
21,fffe370039003500,0.16691518044698012
22,fffe32003500340036003200,0.46764475878192185
23,fffe360038003200,0.6319785467909451
24,fffe31003800300039003900,0.5398364803790356
25,fffe32003500310034003200,0.4040768909907791
26,fffe33003100320039003300,0.4782978198855335
27,fffe33003000330034003700,0.34335636346262743
28,fffe32003500310039003300,0.34821975845574704
29,fffe31003500310033003200,0.3423566213961736
30,fffe31003900320038003800,0.3961534093860109
31,fffe31003400340039003000,0.862242208971518
32,fffe390033003000,0.3702875638721737
33,fffe3700360033003400,-0.0678158958780519
34,fffe31003700390034003900,0.1386713159340761
35,fffe31003700360035003900,0.6403847020023419
36,fffe31003200370037003900,0.3493169046957993
37,fffe31003400310038003500,0.3899331450343796
38,fffe32003200370033003000,0.41887899156910874
39,fffe31003300320036003300,0.3227122851423101
40,fffe3900390034003600,0.6012644386655526
41,fffe32003300310032003600,0.24463083962371818
42,fffe3500360039003300,0.8403701756652924
43,fffe3700340039003900,0.7089293088565258
44,fffe31003400370032003200,0.312332636070018
45,fffe360032003200,0.23909368761146838
46,fffe33003100340030003600,0.6350802402547098
47,fffe31003500300037003700,0.30799004655097356
